1124,Simulation;Strategy;Management,Project Highrise,1479,2515
1126,Adventure;Horror;Atmospheric,Little Nightmares,1474,78169
1128,Shooter;Action;World War II,Wolfenstein: The Old Blood,1473,3064
1129,Action;Adventure;Indie,Warhammer 40000: Inquisitor - Martyr,1473,9698
1130,Action;Adventure;Open World,Just Cause 2,1472,7547
1131,Indie;Strategy;Board Game,Gremlins Inc.,1469,1716
1132,Simulation;Strategy;Military,Stronghold Crusader HD,1467,2942
1134,Animation &amp; Modeling;Software;Movie,Source Filmmaker,1465,3975
1135,Action;Massively Multiplayer;Indie,Fishermurs,1463,1645
1136,Platformer;Roguelike;Action Roguelike,Spelunky,1462,2919
1137,Casual;Strategy;Indie,Astro Emporia,1462,1462
1139,Action;Indie;Stealth,Solarix,1459,1459
1140,RPG;Indie;RPGMaker,Tears of a Dragon,1459,1490
1141,Action;RPG;Anime,Tales of Destruction,1458,1458
1142,Action;RPG;Open World,Fallout: New Vegas PCR,1457,3897
1143,Action;Adventure;Indie,The Talos Principle,1457,4007
1144,RPG;JRPG;Singleplayer,The Last Photon,1456,2628
1146,Action;Adventure;Indie,The Culling Of The Cows,1454,4094
1147,Simulation;Strategy;RTS,Rise of Nations: Extended Edition,1453,2734
1148,Shooter;Action;Multiplayer,The God's Chain,1450,17097
1149,Casual;Indie,Hover Hazard,1450,4002
1150,Action;Adventure;Gore,Shadow Warrior 2,1447,12634
1151,Shooter;Horror;Psychological Horror,Run Away,1447,1447
1152,Strategy;Indie;Pixel Graphics,Survival Kingdom,1445,1445
1154,Simulation;Sports;Management,Football Manager 2013,1441,87719
1155,Shooter;Action;Multiplayer,Counter-Strike: Condition Zero,1440,32748
1156,Casual;Indie;Puzzle,Snik,1440,1440
1158,Space;Open World;Sci-fi,Rebel Galaxy,1438,5717
1159,Action;Casual;Indie,Hero Quest: Tower Conflict,1437,5750
1160,Casual;Indie;RPG,Dragon Kingdom War,1437,1847
1163,Action;Horror;Survival Horror,Within the blade,1433,1433
1164,Action;Adventure;Indie,Warhammer 40000: Dawn of War II - Anniversary Edition,1431,18862
1165,Precision Platformer;Platformer;Difficult,Super Meat Boy,1429,5153
1166,Management;Simulation;Economy,Startup Company,1428,1984
1167,Shooter;Action;Zombies,Call of Duty: Black Ops - Multiplayer,1426,118593
1169,Sports;Simulation;Cycling,Pro Cycling Manager 2016,1424,2377
1170,MMORPG;RPG;Fantasy,RIFT,1423,15546
1171,Shooter;Action;Co-op,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,1423,5940
1172,Simulation;Action;Adventure,P-Walker's Simulation,1423,1423
1173,Action;Adventure;Indie,Warhammer 40000: Dawn of War II - Retribution,1422,15143
1174,Action;Adventure;Indie,The Isle,1422,14131
1176,Shooter;2D;Multiplayer,CS2D,1418,1418
1177,Action;Indie;Arcade,Clergy Splode,1417,2942
1178,Action;Indie;RPG,Crypt of the NecroDancer,1415,2282
1180,Horror;Sandbox;Stealth,Hello Neighbor,1414,1414
1181,Simulation;Gore;Violent,Happy Room,1414,1530
1182,Survival;Base Building;Post-apocalyptic,Sheltered,1413,1413
1183,Shooter;Action;Multiplayer,Blockstorm,1411,1411
1185,Indie;Casual;Platformer,Timen runner,1411,4446
1186,Casual;Indie;Puzzle,Two Digits,1410,1410
1187,Action;Horror;Survival Horror,Alien: Isolation,1408,10870
1189,Adventure;Simulation;VR,Above - VR,1406,1406
1195,Action;Stealth;Singleplayer,Styx: Master of Shadows,1401,1639
1196,Action;Adventure;Casual,Tomato Way,1398,12550
1197,Indie;Simulation;Female Protagonist,The Housewife,1397,3565
1199,Adventure;Casual;Indie,Broccoli Bob,1396,4370
1200,Action;Adventure;Indie,INSIDE,1394,4170
1201,Action;Adventure;Indie,Western Adventure,1394,11573
1203,Action;Adventure;Massively Multiplayer,DC Universe Online,1388,17701
1204,Action;Adventure;Magic,Magicka 2,1388,6426
1205,Action;Casual;Indie,Sparkle 3 Genesis,1388,1964
1209,Indie;RPG;Simulation,Project Zomboid,1386,65505
1213,RPG;JRPG;Classic,FINAL FANTASY VII,1382,6424
1217,RPG;Web Publishing;RPGMaker,RPG Maker MV,1375,2486
1219,Adventure;Indie;Massively Multiplayer,Way of Hero,1370,2359
1220,Action;Adventure;Female Protagonist,BoneBone: Rise of the Deathlord,1368,3049
1222,Action;Adventure;Indie,We Were Here,1365,1793
1224,Action;Strategy;Multiplayer,Worms W.M.D,1363,4767
1227,Indie;Puzzle;Puzzle-Platformer,Alter World,1362,1908
1232,Adventure;Indie;Point & Click,Bizarre Earthquake,1360,2019
1236,Adventure;Indie;RPG,Unforgiving Trials: The Space Crusade,1353,5175
1237,Parody;Third Person;Co-op,SOS,1353,2606
1240,Action;Indie;Strategy,Forts,1350,7280
1242,Action;Adventure;Indie,Warhammer 40000: Dawn of War - Soulstorm,1347,3283
1245,Action;RPG;Atmospheric,S.T.A.L.K.E.R.: Shadow of Chernobyl,1344,3770
1247,Action;Casual;Indie,Project Starship,1343,4300
1248,Indie;Strategy,Sector 724,1342,1342
1249,Action;Casual;Indie,The Cooking Game,1342,1342
1251,Casual;Indie;Simulation,Goat Simulator,1339,10108
1252,Action;Adventure;Co-op,Resident Evil 5,1338,2585
1255,Action;Adventure;RPG,Town of Night,1336,1997
1256,Action;Adventure;Casual,Shadows 2: Perfidia,1336,4821
1257,Action;Indie;Platformer,Swiftly,1335,1335
1258,Casual;Indie;Relaxing,Catch a Falling Star,1335,3013
1259,Casual;Indie;Puzzle,Sig.Null,1334,1334
1260,Casual;Indie;Puzzle,Multimirror,1333,1333
1262,Casual;Indie;Puzzle,Tenrow,1327,1327
1263,Action;Adventure;Indie,The Growth Journey,1324,1324
1264,Shooter;Action;Sniper,Sniper Ghost Warrior 2,1321,3629
1265,Action;Casual;Indie,Monster Puzzle,1320,1320
1269,Indie;RPG;RPGMaker,Final Quest,1317,2988
1271,Action;Fighting;Anime,GUILTY GEAR Xrd REV 2,1315,3455
1272,RPG;Open World;Story Rich,The Wild Eight,1315,2538
1273,Adventure;Point & Click;Puzzle,Syberia 2,1314,1314
1274,Casual;Indie;Arcade,Freebie,1314,5623
1276,Adventure;RPG;Fantasy,Baldur's Gate: Enhanced Edition,1313,3756
1277,Action;Strategy;Tower Defense,Bloons TD5,1313,1660
1278,Action;Adventure;Casual,Project: R.E.B.O.O.T 2,1313,1313
1280,Massively Multiplayer;Strategy;Medieval,Stronghold Kingdoms,1310,8616
1281,Action;Adventure;Walking Simulator,Heaven Forest NIGHTS,1308,6532
1283,Indie;Casual;Platformer,Crab Dub,1308,1308
1284,Open World;Adventure;Exploration,Yonder: The Cloud Catcher Chronicles,1305,1305
1285,Action;RPG;Souls-like,Trapped Souls,1303,1303
1288,Adventure;Story Rich;Choices Matter,Batman: The Enemy Within - The Telltale Series,1301,2029
1289,Adventure;Indie;RPG,Memories of a Vagabond,1296,4991
1291,Racing;Simulation;Sports,rFactor 2,1292,1769
1292,Action;Adventure;Massively Multiplayer,Black Desert SA (Retired),1291,8981
1293,Casual;Indie;Strategy,The Far Frontier,1289,4457
